industry_code	industry_name	division_code	division_name	major_group_code	major_group_name	industry_group_code	industry_group_name	industry_definition	industry_definition_list</li>
2092	<li>Chowders, fish and seafood: frozen </li><li>Crabcakes, frozen </li><li>Crabmeat picking </li><li>Crabmeat, fresh: packed in nonsealed containers </li><li>Fish and seafood cakes, frozen </li><li>Fish fillets </li><li>Fish sticks </li><li>Fish: fresh and frozen, prepared </li><li>Oysters, fresh: shucking and packing in nonsealed containers </li><li>Seafoods, fresh and frozen </li><li>Shellfish, fresh and frozen </li><li>Shellfish, fresh: shucked, picked, or packed </li><li>Shrimp, fresh and frozen </li><li>Soups, fish and seafood: frozen </li><li>Stews, fish and seafood: frozen</li>
2095	<li>Coffee extracts </li><li>Coffee roasting, except by wholesale grocers </li><li>Coffee, Found: mixed with grain or chicory </li><li>Coffee, instant and freeze-dried</li>
2096	<li>Cheese curls and puffs </li><li>Corn chips and related corn snacks </li><li>Popcorn, popped: except candy covered </li><li>Pork rinds </li><li>Potato chips and related corn snacks </li><li>Potato sticks</li>
2097	<li>Block ice </li><li>Ice cubes </li><li>Ice plants, operated by public utilities </li><li>Ice, manufactured or artificial: except dry ice</li>
2098	<li>Macaroni and products, dry: e.g., alphabets, rings, seashells </li><li>Noodles: egg, plain, and water </li><li>Spaghetti, dry </li><li>Vermicelli</li>
2099	<li>Almond pastes </li><li>Baking powder </li><li>Bouillon cubes </li><li>Box lunches for sale off premises </li><li>Bread crumbs, not made in bakeries </li><li>Butter, renovated and processed </li><li>Cake frosting mixes, dry </li><li>Chicory root, dried </li><li>Chili pepper or powder </li><li>Chinese noodles </li><li>Cider, nonalcoholic </li><li>Coconut, desiccated and shredded </li><li>Cole slaw in bulk </li><li>Cracker sandwiches made from purchased crackers </li><li>Desserts, ready-to-mix </li><li>Dips, except cheese and sour cream based </li><li>Emulsifiers, food </li><li>Fillings, cake or pie: except fruits, vegetables, and meat </li><li>Frosting, prepared </li><li>Gelatin dessert preparations </li><li>Gravy mixes, dry </li><li>Honey, strained and bottled </li><li>Jelly, corncob (gelatin) </li><li>Leavening compounds, prepared </li><li>Marshmallow creme </li><li>Meat seasonings, except sauces </li><li>Molasses, mixed or blended-mfpm </li><li>Noodles, fried (e.g., Chinese) </li><li>Noodles, uncooked: packaged with other ingredients </li><li>Pancake syrup, blended and mixed </li><li>Pasta, uncooked: packaged with other ingredients </li><li>Peanut butter </li><li>Pectin </li><li>Pepper </li><li>Pizza, refrigerated: not frozen </li><li>Popcorn, packaged: except popped </li><li>Potatoes, dried: packaged with other ingredients </li><li>Potatoes, peeled for the trade </li><li>Rice, uncooked: packaged with other ingredients </li><li>Salad dressing mixes, dry </li><li>Salads, fresh or refrigerated </li><li>Sandwiches, assembled and packaged: for wholesale market </li><li>Sauce mixes, dry </li><li>Sorghum, including custom refining </li><li>Spices, including grinding </li><li>Sugar grinding </li><li>Sugar, industrial maple: made in plants producing maple syrup </li><li>Sugar, powdered-mfpm </li><li>Syrups, sweetening: honey, maple syrup, sorghum </li><li>Tea blending </li><li>Tofu, except frozen desserts </li><li>Tortillas, fresh or refrigerated </li><li>Vegetables peeled for the trade </li><li>Vinegar </li><li>Yeast</li>
2111	<li>Cigarettes</li>
2121	<li>Cigarillos </li><li>Cigars </li><li>Stogies</li>
2131	<li>Snuff </li><li>Tobacco: chewing, smoking, and snuff</li>
2141	<li>Tobacco thrashing (mechanical stemming) </li><li>Tobacco, stemming and redrying of</li>
2211	<li>Airplane cloth, cotton </li><li>Alpacas, cotton </li><li>Automotive fabrics, cotton </li><li>Awning stripes, cotton-mitse </li><li>Balloon cloth, cotton </li><li>Bandage cloths, cotton </li><li>Bark cloth, cotton </li><li>Basket weave fabrics, cotton </li><li>Bathmats, cotton: made in weaving mills </li><li>Batiste, cotton </li><li>Bedspreads, cotton: made in weaving mills </li><li>Bird's eye diaper cloth, cotton </li><li>Blankets and blanketings, cotton-mitse </li><li>Bombazine, cotton </li><li>Book cloth-mitse </li><li>Broadcloth, cotton </li><li>Brocade, cotton </li><li>Brocatelle, cotton </li><li>Buckram-mitse </li><li>Bunting-mitse </li><li>Butter cloths </li><li>Cambric, cotton </li><li>Camouflage nets-mitse </li><li>Canton flannels, cotton </li><li>Canvas-mitse </li><li>Casement cloth, cotton </li><li>Chambrays </li><li>Cheesecloth </li><li>Chenilles, tufted textile-mitse </li><li>Cheviots, cotton </li><li>Chintz, cotton </li><li>Corduroys, cotton </li><li>Cotton broadwoven goods </li><li>Cottonades </li><li>Coutil, cotton </li><li>Coverts, cotton </li><li>Crash toweling, cotton </li><li>Crepes, cotton </li><li>Cretonne, cotton </li><li>Crinoline </li><li>Damasks, cotton </li><li>Denims </li><li>Diaper fabrics </li><li>Dimities </li><li>Dishcloths, woven: made in weaving mills </li><li>Draperies and drapery fabrics, cotton-mitse </li><li>Dress fabrics, cotton </li><li>Drills, cotton </li><li>Duck, cotton </li><li>Duvetyn, cotton </li><li>Elastic fabrics, cotton: more than 12 inches in width </li><li>Express stripes, cotton </li><li>Filter cloth, cotton </li><li>Flannelette </li><li>Flannels, cotton </li><li>Furniture denim </li><li>Gabardine, cotton </li><li>Galatea, cotton </li><li>Gauze-mitse </li><li>Ginghams </li><li>Glass toweling, cotton </li><li>Glove fabrics, cotton-mitse </li><li>Grosgrain, cotton </li><li>Handkerchief fabrics, cotton </li><li>Hickory stripes, cotton </li><li>Huck toweling </li><li>Interlining material, cotton </li><li>Jacquard woven fabrics, cotton </li><li>Jean fabrics, cotton </li><li>Laundry fabrics, cotton </li><li>Laundry nets-mitse </li><li>Lawns, cotton </li><li>Leno fabrics, cotton </li><li>Long cloth, cotton </li><li>Luggage fabrics, cotton </li><li>Marquisettes, cotton </li><li>Matelasse, cotton </li><li>Mitten flannel, cotton </li><li>Moleskins-mitse </li><li>Momie crepe, cotton </li><li>Mosquito netting-mitse </li><li>Muslin, cotton </li><li>Nainsook, cotton </li><li>Nets and nettings-mitse </li><li>Opaline, cotton </li><li>Organdy, cotton </li><li>Osnaburgs </li><li>Outing flannel, cotton </li><li>Oxfords (cotton fabrics) </li><li>Pajama checks, textile </li><li>Percale </li><li>Percaline, cotton </li><li>Pile fabrics, cotton </li><li>Pillow tubing-mitse </li><li>Pillow cases-mitse </li><li>Pin checks, cotton </li><li>Pin stripes, cotton </li><li>Piques, cotton </li><li>Plaids, cotton </li><li>Plisse crepe, cotton </li><li>Plushes, cotton </li><li>Pocketing twill, cotton </li><li>Pongee, cotton </li><li>Poplin, cotton </li><li>Press cloth </li><li>Print cloths, cotton </li><li>Ratine, cotton </li><li>Rep, cotton </li><li>Sailcloth-mitse </li><li>Sateens, cotton </li><li>Scrim, cotton </li><li>Scrub cloths-mitse </li><li>Seat cover cloth, automobile: cotton </li><li>Seersuckers, cotton </li><li>Sheets and sheetings, cotton-mitse </li><li>Shirting fabrics, cotton </li><li>Shoe fabrics-mitse </li><li>Silesia, cotton </li><li>Slipcover fabrics, cotton </li><li>Stretch fabrics, cotton </li><li>Suiting fabrics, cotton </li><li>Surgical fabrics, cotton </li><li>Table cover fabrics, cotton </li><li>Table damask, cotton </li><li>Tapestry fabrics, cotton </li><li>Tarlatan, cotton </li><li>Tentage-mitse </li><li>Terry woven fabrics, cotton </li><li>Tickings-mitse </li><li>Tobacco cloths-mitse </li><li>Towels and toweling, cotton: made in weaving mills </li><li>Tracing cloth, cotton </li><li>Trouserings, cotton </li><li>Tubing, seamless: cotton </li><li>Twills, cotton </li><li>Typewriter ribbon cloth, cotton </li><li>Umbrella cloth, cotton </li><li>Underwear fabrics, woven: cotton </li><li>Upholstery fabrics, cotton </li><li>Velours </li><li>Velveteens </li><li>Voiles, cotton </li><li>Waffle cloth, cotton </li><li>Washcloths, woven: made in weaving mills </li><li>Weaving mills, cotton broadwoven fabrics </li><li>Wignan, cotton </li><li>Window shade cloth, cotton </li><li>Yarn-dyed fabrics, cotton</li>
2221	<li>Acetate broadwoven fabrics </li><li>Acrylic broadwoven fabrics </li><li>Automotive fabrics, manmade fiber </li><li>Bedspreads, silk and manmade fiber-mitse </li><li>Blanketings, manmade fiber </li><li>Canton crepes </li><li>Comforters, manmade fiber-mitse </li><li>Crepe satins </li><li>Draperies and drapery fabrics, manmade fiber and silk-mitse </li><li>Dress fabrics, manmade fiber and silk </li><li>Duvetyn, manmade fiber and silk </li><li>Elastic fabrics, manmade fiber and silk: more than 12 inches in width </li><li>Failles </li><li>Fiberglass fabrics </li><li>Flat crepes </li><li>French crepes </li><li>Fur-type fabrics, manmade fiber </li><li>Georgettes </li><li>Glass broadwoven fabrics </li><li>Jacquard woven Fabrics, manmade fiber and silk </li><li>Leno fabrics, manmade fiber and silk </li><li>Lining fabrics, manmade fiber and silk: except glove lining fabrics </li><li>Linings, rayon or silk-mitse </li><li>Marquisettes, manmade fiber </li><li>Modacrylic broadwoven fabrics </li><li>Necktie fabrics, manmade fiber and silk: broadwoven </li><li>Nylon broadwoven fabrics </li><li>Nytril broadwoven fabrics </li><li>Paper broadwoven fabrics </li><li>Parachute fabrics </li><li>Pile fabrics, manmade fiber and silk </li><li>Plushes, manmade fiber and silk </li><li>Polyester broadwoven fabrics </li><li>Polyethylene broadwoven fabrics </li><li>Polypropylene broadwoven fabrics </li><li>Pongee, manmade fiber and silk </li><li>Poplin, manmade fiber </li><li>Quilts, manmade fiber and silk-mitse </li><li>Rayon broadwoven fabrics </li><li>Saran broadwoven fabrics </li><li>Satins </li><li>Serges, manmade fiber </li><li>Shantungs, manmade fiber and silk </li><li>Shirting fabrics, manmade fiber and silk </li><li>Silk broadwoven fabrics </li><li>Slipcover fabrics, manmade fiber and silk </li><li>Spandex broadwoven fabrics </li><li>Suiting fabrics, manmade fiber and silk </li><li>Taffetas </li><li>Tapestry fabrics, manmade fiber and silk </li><li>Textile mills, broadwoven: silk, and manmade fiber including glass </li><li>Textile warping, on a contract basis </li><li>Twills, manmade fiber </li><li>Typewriter ribbon cloth, manmade fiber </li><li>Underwear fabrics, except knit: manmade fiber and silk </li><li>Upholstery fabrics, manmade fiber and silk </li><li>Velvets, manmade fiber and silk </li><li>Vinal broadwoven fabrics </li><li>Vinyon broadwoven fabrics </li><li>Voiles, manmade fiber and silk</li>
2231	<li>Alpacas, mohair: woven </li><li>Billiard cloths-mitse </li><li>Blankets and blanketings wool and similar animal fibers-mitse </li><li>Bleaching yarn and fabrics, wool and similar animal fibers: except </li><li>Burling and mending wool cloth for the trade </li><li>Calendering of wool, mohair, and similar animal fiber fabrics: except </li><li>Cloth, wool: mending for the trade </li><li>Dyeing and finishing of wool and similar animal fibers: except knit </li><li>Fabric finishing of wool, mohair, and similar animal fibers: except </li><li>Fabrics, animal fiber: broadwoven wool mohair, and similar animal </li><li>Fabrics, broadwoven: wool, mohair, and similar animal fibers </li><li>Felts: wool, mohair, and similar animal fibers: woven </li><li>Finishing of wool, mohair, and similar animal fiber fabrics: except </li><li>Flannels: wool, mohair, and similar animal fibers </li><li>Haircloth: wool, mohair, and similar animal fibers </li><li>Mill menders, contract: wool, mohair, and similar animal fibers </li><li>Napping of wool, mohair, and similar animal fiber fabrics </li><li>Narrow fabrics, dyeing and finishing: wool, mohair, and similar </li><li>Overcoatings: wool, mohair, and similar animal fibers </li><li>Pantings: wool, mohair, and similar animal fibers </li><li>Paper makers'felts, woven: wool, mohair, and similar animal fibers </li><li>Raw stock dyeing and finishing: wool, mohair, and similar animal </li><li>Refinishing and sponging cloths: wool, for the trade </li><li>Serges of wool, mohair, and similar animal fibers </li><li>Shrinking cloth of wool, mohair, and similar animal fibers: for the </li><li>Skirtings </li><li>Sponging and refinishing cloth: wool and similar animal fiber for the </li><li>Suitings: wool, mohair, and similar animal fibers </li><li>Trouserings: wool, mohair, and similar animal fibers </li><li>Upholstery fabrics, wool </li><li>Weaving mills, broadwoven fabrics: wool, mohair, and similar animal </li><li>Wool felts, woven </li><li>Worsted fabrics, broadwoven </li><li>Yarn bleaching, dyeing, and finishing: wool, mohair, and similar</li>
2241	<li>Apparel webbing </li><li>Banding, spindle </li><li>Beltings, woven or braided </li><li>Bindings, textile-mitse </li><li>Braids, textile </li><li>Braids, tubular nylon and plastics </li><li>Cords, fabric </li><li>Elastic narrow fabrics, woven or braided </li><li>Elastic webbing </li><li>Electric insulating tapes and braids, except plastic </li><li>Fabrics, animal fiber: narrow woven </li><li>Fringes, weaving </li><li>Gimps-mitse </li><li>Glass narrow fabrics </li><li>Glove lining fabrics </li><li>Hat band fabrics </li><li>Hose fabrics, tubular </li><li>Insulating tapes and braids, electric, except plastics </li><li>Labels, woven </li><li>Lace, auto wind </li><li>Laces, corset and shoe: textile </li><li>Lacings-mitse </li><li>Narrow woven fabrics: cotton, rayon wool, silk, glass, and man-made </li><li>Ribbons-mitse </li><li>Rickrack braid </li><li>Rubber thread and yarns, fabric covered </li><li>Shoe laces, except leather </li><li>Slide fastener tapes </li><li>Strapping webs </li><li>Tapes, fabric </li><li>Textile mills, narrow woven fabric: cotton, wool, silk, and man-made </li><li>Thread, elastic: fabric covered </li><li>Tie tapes, woven or braided </li><li>Trimmings, textile-mitse </li><li>Venetian blind tapes </li><li>Weaving mills, narrow fabric: cotton, wool, silk, and manmade fibers </li><li>Webbing, woven: except jute </li><li>Wicking </li><li>Yarn, elastic: fabric covered </li><li>Zipper tape</li>
2251	<li>Dyeing and finishing women's full-length and knee-length hosiery, </li><li>Hosiery, women's full-length and knee-length, except socks </li><li>Nylons, women's full-length and knee-length </li><li>Panty hose, women's </li><li>Stockings, women's full-length and knee length, except socks </li><li>Tights, women's</li>
2252	<li>Anklets, hosiery </li><li>Boys'hosiery </li><li>Children's hosiery </li><li>Dyeing and finishing hosiery, except women's full-length and </li><li>Girls'hosiery </li><li>Hosiery, except women's and misses'full-length and knee-length </li><li>Leg warmers </li><li>Men's hosiery </li><li>Nylons, except women's full-length and knee-length </li><li>Socks </li><li>Socks, slipper-mitse </li><li>Stockings, except women's and misses'full-length and knee-length </li><li>Tights, except women's</li>
2253	<li>Bathing suits-mitse </li><li>Bathrobes-mitse </li><li>Beachwear-mitse </li><li>Blouses-mitse </li><li>Body stockings-mitse </li><li>Caps-mitse </li><li>Collar and cuff sets-mitse </li><li>Dresses, hand-knit </li><li>Dresses-mitse </li><li>Dyeing and finishing knit outerwear except hosiery, gloves, and </li><li>Hats-mitse </li><li>Headwear-mitse </li><li>Housecoats-mitse </li><li>Jackets-mitse </li><li>Jerseys and sweaters-mitse </li><li>Jogging suits-mitse </li><li>Leotards-mitse </li><li>Lounging robes-mitse </li><li>Mufflers-mitse </li><li>Neckties-mitse </li><li>Pants, outerwear-mitse </li><li>Scarfs-mitse </li><li>Shawls-mitse </li><li>Shirts, outerwear-mitse </li><li>Shoulderettes-mitse </li><li>Ski suits-mitse </li><li>Skirts-mitse </li><li>Slacks-mitse </li><li>Suits-mitse </li><li>Sweat bands-mitse </li><li>Sweat pants-mitse </li><li>Sweat shirts-mitse </li><li>Sweaters and sweater coats-mitse </li><li>Tank tops-mitse </li><li>Ties-mitse </li><li>Trousers-mitse </li><li>Warmup and jogging suits-mitse </li><li>Wristlets-mitse</li>
2254	<li>Briefs, underwear-mitse </li><li>Drawers, apparel-mitse </li><li>Dyeing and finishing knit underwear </li><li>Gowns, night-mitse </li><li>Negligees-mitse </li><li>Nightgowns-mitse </li><li>Nightwear-mitse </li><li>Pajamas-mitse </li><li>Panties-mitse </li><li>Shirts, underwear-mitse </li><li>Shorts, underwear-mitse </li><li>Slips-mitse </li><li>Step-ins-mitse </li><li>Underwear-mitse </li><li>Union suits-mitse</li>
2257	<li>Circular knit fabrics </li><li>Cloth, circular knit </li><li>Dyeing and finishing circular knit fabrics </li><li>Dyeing and finishing weft knit fabrics </li><li>Fabrics, circular knit </li><li>Fabrics, weft knit </li><li>Jersey fabrics </li><li>Knit fabrics, weft (circular): knitting, dyeing, or finishing </li><li>Pile fabrics, circular knit </li><li>Weft knit fabrics</li>
2258	<li>Bed sets, lace </li><li>Cloth, warp knit-mitse </li><li>Covers, lace: chair, dresser, piano, and table </li><li>Curtains and curtain fabrics, lace </li><li>Dyeing and finishing lace goods </li><li>Dyeing and finishing warp knit fabrics </li><li>Edgings, lace </li><li>Fabrics, warp knit-mitse </li><li>Finishing of warp knit fabrics </li><li>Galloons, lace </li><li>Knit fabrics, warp: knitting, dyeing, or finishing </li><li>Lace goods: curtains, bedspreads, table covers, flouncings, and </li><li>Lace, knit </li><li>Laces: Barmen, bobbinet, levers, and Nottingham </li><li>Mosquito netting, warp knit-mitse </li><li>Netting made on a lace or net machine </li><li>Netting, knit-mitse </li><li>Pile fabrics, warp knit </li><li>Tricot fabrics </li><li>Warp (flat) knit fabrics</li>
2259	<li>Bags and bagging-mitse </li><li>Bedspreads-mitse </li><li>Curtains-mitse </li><li>Dishcloths-mitse </li><li>Dyeing and finishing knit gloves and mittens </li><li>Elastic girdle blanks-mitse </li><li>Girdles (elastic) and other foundation garments-mitse </li><li>Gloves-mitse </li><li>Linings, shoe-mitse </li><li>Meat bagging-mitse </li><li>Mittens-mitse </li><li>Stockinettes-mitse </li><li>Towels-mitse </li><li>Washcloths-mitse</li>
2261	<li>Bleaching cotton broadwoven fabrics </li><li>Bleaching, kier: continuous machine </li><li>Calendering of cotton broadwoven fabrics </li><li>Dyeing cotton broadwoven fabrics </li><li>Embossing cotton broadwoven fabrics </li><li>Finishing of cotton broadwoven fabrics </li><li>Fire resistance finishing of cotton broadwoven fabrics </li><li>Flocking of cotton broadwoven fabrics </li><li>Mercerizing cotton broadwoven fabrics </li><li>Mildew proofing cotton broadwoven fabrics </li><li>Napping of cotton broadwoven fabrics </li><li>Preshrinking cotton broadwoven fabrics for the trade </li><li>Printing and finishing of cotton broadwoven fabrics </li><li>Refinishing and sponging cotton broadwoven fabrics for the trade </li><li>Shrinking cotton broadwoven fabrics for the trade </li><li>Sueding cotton broadwoven goods </li><li>Teaseling cotton broadwoven goods </li><li>Water repellency finishing of cotton broadwoven fabrics</li>
2262	<li>Bleaching manmade fiber and silk broadwoven fabrics </li><li>Calendering of manmade fiber and silk broadwoven fabrics </li><li>Dyeing manmade fiber and silk broadwoven fabrics </li><li>Embossing manmade fiber and silk broadwoven fabrics </li><li>Finishing of manmade fiber and silk broadwoven fabrics </li><li>Fire resistance finishing of manmade fiber and silk broadwoven </li><li>Flocking of manmade fiber and silk broadwoven fabrics </li><li>Mildew proofing manmade fiber and silk broadwoven fabrics </li><li>Napping of manmade fiber and silk broadwoven fabrics </li><li>Preshrinking manmade fiber and silk </li><li>Printing manmade fiber and silk broadwoven fabrics </li><li>Refinishing of manmade fiber and silk broadwoven fabrics </li><li>Shrinking manmade fiber and silk broadwoven fabrics for the trade </li><li>Silk broadwoven fabric finishing </li><li>Sueding manmade fiber and silk broadwoven fabrics </li><li>Teaseling manmade fiber and silk broadwoven fabrics</li>
2269	<li>Bleaching raw stock, yarn, and narrow fabrics: except knit and wool </li><li>Braided goods, except wool: bleaching, dyeing, printing, and other </li><li>Cloth mending, except wool: for the trade </li><li>Dyeing raw stock, yarn, and narrow fabrics: except knit and wool </li><li>Embossing linen broadwoven fabrics </li><li>Finishing of raw stock, yarn, and narrow fabrics: except knit and </li><li>Gassing yarn </li><li>Labels, cotton: printed </li><li>Linen fabrics: dyeing, finishing, and printing </li><li>Mercerizing yarn, braided goods, and narrow fabrics: except knit and </li><li>Mill enders, contract: cotton, silk, and manmade fiber </li><li>Printing narrow fabrics, except knit and wool</li>
2273	<li>Aircraft floor coverings, except rubber or plastics </li><li>Art squares, textile fiber </li><li>Art squares: twisted paper, grass, reed, coir, sisal, jute, and rag </li><li>Automobile floor coverings, except rubber or plastics </li><li>Axminster carpets </li><li>Bathmats and sets, textile </li><li>Carpets, textile fiber </li><li>Carpets: twisted paper, grass, reed, coir, sisal, jute, and rag </li><li>Chenille rugs </li><li>Door mats: twisted paper, grass, reed, coir, sisal, jute, and rag </li><li>Dyeing and finishing of rugs and carpets </li><li>Floor coverings, textile fiber </li><li>Floor coverings: twisted paper, grass, reed, coir, sisal, jute, and rag </li><li>Mats and matting, textile </li><li>Mats and matting: twisted paper, grass, reed, coir, sisal, jute, and rag </li><li>Rugs, except rubber or plastics </li><li>Scatter rugs, except rubber or plastics </li><li>Smyrna carpets and rugs, machine woven </li><li>Wilton carpets</li>
2281	<li>Acetate yarn, made from purchased staple: spun </li><li>Acrylic yarn, made from purchased staple: spun </li><li>Carded yarn, cotton </li><li>Carpet yarn, cotton </li><li>Combed yarn, cotton </li><li>Cordage yarn, cotton </li><li>Crochet yarn: cotton, silk, wool, and manmade staple </li><li>Darning yarn: cotton, silk, wool, and manmade staple </li><li>Embroidery yarn: cotton, silk, wool, and manmade staple </li><li>Knitting yarn: cotton, silk, wool, and manmade staple </li><li>Manmade staple fiber yarn, spun </li><li>Modacrylic yarn, made from purchased staple: spun </li><li>Nylon yarn, spinning of staple </li><li>Polyester yarn, made from purchased staple: spun </li><li>Polypropylene yarn, made from purchased staple: spun </li><li>Rayon yarn, made from purchased staple: spun </li><li>Spinning yarn: cotton, silk, wool, and manmade staple </li><li>Spun yarn: cotton, silk, manmade fiber, wool, and animal fiber </li><li>Weaving yarn: cotton, silk, wool, and manmade staple </li><li>Yarn, spun: cotton, silk, manmade fiber, wool, and animal fiber </li><li>Yarn: cotton, silk, wool, and manmade staple</li>
2282	<li>Acetate filament yarn: throwing, twisting winding, or spooling </li><li>Acrylic and modacrylic filament yarn: throwing, winding, or spooling </li><li>Animal fiber yarn: twisting, winding, or spooling </li><li>Beaming yarns for the trade </li><li>Mohair yarn: twisting, winding, or spooling </li><li>Nylon yarn: throwing, twisting, winding, or spooling </li><li>Polyester filament yarn: throwing, twisting, winding, or spooling </li><li>Polypropylene filament yarn: throwing, twisting, winding, or spooling </li><li>Rayon yarn, filament: throwing, twisting, winding </li><li>Spooling yarn: cotton, silk, and manmade fiber continuous filament </li><li>Textured yarns-mfpm </li><li>Throwing, winding, or spooling of yarn: silk, wool and manmade </li><li>Twisting yarn: silk, wool, and manmade fiber continuous filament </li><li>Winding yarn: cotton, silk, wool, and manmade fiber continuous </li><li>Wool yarn: twisting, winding, or spooling</li>
2284	<li>Cotton thread </li><li>Crochet thread: cotton, silk, manmade fibers, and wool </li><li>Darning thread: cotton, silk, manmade fibers, and wool </li><li>Embroidery thread: cotton, silk, man-made fibers, and wool </li><li>Hand-knitting thread: cotton, silk, man-made fibers, and wool </li><li>Manmade fiber thread </li><li>Nylon thread </li><li>Polyester thread </li><li>Rayon thread </li><li>Sewing thread: cotton, silk, manmade fibers, and wool </li><li>Silk thread </li><li>Spinning thread: cotton, silk, manmade fibers, and wool </li><li>Tatting thread: cotton, silk, manmade fibers, and wool </li><li>Thread: except flax, hemp, and ramie</li>
2295	<li>Buckram: varnished, waxed, and impregnated </li><li>Cambric: varnished, waxed, and impregnated </li><li>Cloth, varnished glass </li><li>Coating and impregnating of fabrics, except rubberizing </li><li>Fabrics, coated and impregnated: except rubberized </li><li>Laminating of fabrics </li><li>Leather, artificial or imitation </li><li>Mats, varnished glass </li><li>Metallizing of fabrics </li><li>Oilcloth </li><li>Plastics coated fabrics </li><li>Pyroxylin coated fabrics </li><li>Resin coated fabrics </li><li>Sealing or insulating tape for pipe, fiberglass coated with tar or </li><li>Sleeving, textile: saturated </li><li>Tape, varnished: plastics and other coated: except magnetic-mfpm </li><li>Tubing, textile: varnished </li><li>Waxing of cloth </li><li>Yarns, plastics coated: made from purchased yarns</li>
2296	<li>Cord for reinforcing rubber tires, industrial belting, and fuel cells </li><li>Fabrics for reinforcing rubber tires, industrial belting, and fuel cells </li><li>Glass tire cord and tire cord fabrics </li><li>Steel tire cord and tire cord fabrics</li>
2297	<li>Bonded-fiber fabrics, except felt </li><li>Fabrics, bonded fiber: except felt </li><li>Fabrics, non-woven: except felts </li><li>Ribbon, non-woven (yarn bonded by plastics) </li><li>Spunbonded fabrics</li>
2298	<li>Binder and baler twine </li><li>Blasting mats, rope </li><li>Cable, fiber </li><li>Camouflage nets, not made in weaving mills </li><li>Cargo nets (cordage) </li><li>Cord, braided </li><li>Cordage: abaca (Manila), sisal, henequen, hemp, jute, and other </li><li>Fish nets and seines, made in cordage or twine mills </li><li>Fishing lines, nets, seines: made in cordage or twine mills </li><li>Hard fiber cordage and twine </li><li>Insulator pads, cordage </li><li>Nets, rope </li><li>Rope, except asbestos and wire </li><li>Slings, rope </li><li>Soft fiber cordage and twine </li><li>Trawl twine </li><li>Twine </li><li>Wire rope centers</li>
2299	<li>Apparel filling: cotton mill waste, kapok, and related materials </li><li>Bagging, jute: made in jute weaving mills </li><li>Batts and batting cotton mill waste, kapok, and related materials </li><li>Burlap, jute </li><li>Carbonized rags </li><li>Coir yarns and roving </li><li>Crash, linen </li><li>Fabrics: linen, jute, hemp, ramie </li><li>Felt goods, except woven felts and hats: wool, hair, jute, or other </li><li>Felts, pressed or needle loom </li><li>Fibers, textile: recovery from textile mill waste and rags </li><li>Flax yarns and roving </li><li>Flock (recovered textile fibers) </li><li>Garnetting of textile waste and rags </li><li>Grease, wool </li><li>Hair, curled: for upholstery, pillow, and quilt filling </li><li>Handwoven fabrics </li><li>Hemp yarn, thread, roving, and textiles </li><li>Linings, carpet: felt except woven </li><li>Mats, felt: except woven </li><li>Narrow woven fabrics: linen, jute, hemp, and ramie </li><li>Noils, wool and mohair </li><li>Oakum </li><li>Packing, twisted jute </li><li>Padding and wadding, textile </li><li>Pads and padding, felt: except woven </li><li>Pads, fiber: henequen, sisal, istle </li><li>Pillow filling: curled hair (e.g., cotton waste, moss, hemp tow, </li><li>Pipe and boiler covering, felt </li><li>Polishing felts, except woven </li><li>Preparing textile fibers for spinning (scouring and combing) </li><li>Pressed felts </li><li>Processing of textile mill waste and recovering fibers </li><li>Punched felts </li><li>Quilt filling: curled hair (e.g., cotton waste, moss, hemp tow, kapok) </li><li>Ramie yarn, thread, roving, and textiles </li><li>Rayon tops, combing and converting </li><li>Recovering textile fibers from clippings and rags </li><li>Roves, flax and jute </li><li>Rug backing, jute or other fiber </li><li>Slubs and nubs (cutting up fibers for use in tweeds) </li><li>Textile mills: linen, jute, hemp, and ramie yarn, thread, and fabrics </li><li>Thread: linen, hemp, and ramie </li><li>Tops, combing and converting </li><li>Tops, manmade fiber </li><li>Tow to top mills </li><li>Towels and towelings, linen and linen-and-cotton mixtures-mitse </li><li>Trimming felts, except woven </li><li>Upholstery filling, textile </li><li>Wads and wadding, textile </li><li>Webbing, jute </li><li>Wool felts, pressed or needle loom </li><li>Wool scouring and carbonizing </li><li>Wool shoddy </li><li>Wool tops, combing and converting </li><li>Wool waste processing </li><li>Yarn, specialty and novelty </li><li>Yarn: flax, jute, hemp, and ramie </li><li>Yarn: metallic, ceramic, or paper fibers</li>
2311	<li>Coats tailored: men's and boys'-mfpm </li><li>Firefighters'dress uniforms men's </li><li>Formal jackets, men's and boys' </li><li>Jackets, tailored suit-type: men's and boys' </li><li>Military uniforms, tailored: men's and boys' </li><li>Overcoats: men's and boys' </li><li>Police uniforms men's </li><li>Suits, tailored: men's and boys'-mfpm </li><li>Tailored dress ad sport coats: men's and boys' </li><li>Topcoats: men's and boys' </li><li>Tuxedos </li><li>Uniforms, tailored: men's and boys' </li><li>Vests, tailored: men's and boys'</li>
2321	<li>Blouses, boys'-mfpm </li><li>Collars, men's and boys'-mfpm </li><li>Flannel shirts, except work shirts: men's, youths', and boys' </li><li>Polo shirts: men's and boys'-mfpm </li><li>Shirts, outerwear; except work shirts: men's and boys'-mfpm </li><li>Sport shirts: men's and boys'-mfpm </li><li>Sweatshirts: men's and boys'-mfpm </li><li>Tank tops: men's and boys'-mfpm </li><li>Uniform shirts, except athletic or work: men's and boys'-mfpm</li>
